Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","41.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","44.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","40","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","38","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2020","2020","6121","Value","3023","Labour force survey","%","39.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","55.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","53.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2020","2020","6121","Value","3023","Labour force survey","%","57.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1976","1976","6121","Value","3023","Labour force survey","%","66","X","Figure from international organizations","Temporary change in source: Population census Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1977","1977","6121","Value","3023","Labour force survey","%","61.5","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1978","1978","6121","Value","3023","Labour force survey","%","60.9","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1979","1979","6121","Value","3023","Labour force survey","%","64","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1980","1980","6121","Value","3023","Labour force survey","%","56.4","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1982","1982","6121","Value","3023","Labour force survey","%","54.7","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1985","1985","6121","Value","3023","Labour force survey","%","54.7","X","Figure from international organizations","Temporary change in source: Population census Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1986","1986","6121","Value","3023","Labour force survey","%","55.1","X","Figure from international organizations","Break in series: Other or unspecified type of break, Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1987","1987","6121","Value","3023","Labour force survey","%","55","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1988","1988","6121","Value","3023","Labour force survey","%","55.9","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1989","1989","6121","Value","3023","Labour force survey","%","56.2","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1990","1990","6121","Value","3023","Labour force survey","%","55.2","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1991","1991","6121","Value","3023","Labour force survey","%","53.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1992","1992","6121","Value","3023","Labour force survey","%","53","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1993","1993","6121","Value","3023","Labour force survey","%","50","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1994","1994","6121","Value","3023","Labour force survey","%","45.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1995","1995","6121","Value","3023","Labour force survey","%","44","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1997","1997","6121","Value","3023","Labour force survey","%","40.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1998","1998","6121","Value","3023","Labour force survey","%","45","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1999","1999","6121","Value","3023","Labour force survey","%","43.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2000","2000","6121","Value","3023","Labour force survey","%","45.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2001","2001","6121","Value","3023","Labour force survey","%","43.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2002","2002","6121","Value","3023","Labour force survey","%","44.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2003","2003","6121","Value","3023","Labour force survey","%","46.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2004","2004","6121","Value","3023","Labour force survey","%","43.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2005","2005","6121","Value","3023","Labour force survey","%","44","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2006","2006","6121","Value","3023","Labour force survey","%","42","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2007","2007","6121","Value","3023","Labour force survey","%","41.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2008","2008","6121","Value","3023","Labour force survey","%","41.1","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2009","2009","6121","Value","3023","Labour force survey","%","40.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","39.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","37.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","35.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","35","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","34.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","31.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","30.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","29.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","28.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","29.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","29","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1976","1976","6121","Value","3023","Labour force survey","%","65.1","X","Figure from international organizations","Temporary change in source: Population census Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1977","1977","6121","Value","3023","Labour force survey","%","62.6","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1978","1978","6121","Value","3023","Labour force survey","%","62.7","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1979","1979","6121","Value","3023","Labour force survey","%","66.7","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1980","1980","6121","Value","3023","Labour force survey","%","57.5","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1982","1982","6121","Value","3023","Labour force survey","%","55.2","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1985","1985","6121","Value","3023","Labour force survey","%","55.3","X","Figure from international organizations","Temporary change in source: Population census Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1986","1986","6121","Value","3023","Labour force survey","%","54.7","X","Figure from international organizations","Break in series: Other or unspecified type of break, Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1987","1987","6121","Value","3023","Labour force survey","%","54.6","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1988","1988","6121","Value","3023","Labour force survey","%","55.4","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1989","1989","6121","Value","3023","Labour force survey","%","55.7","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1990","1990","6121","Value","3023","Labour force survey","%","54.8","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1991","1991","6121","Value","3023","Labour force survey","%","52.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1992","1992","6121","Value","3023","Labour force survey","%","52.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1993","1993","6121","Value","3023","Labour force survey","%","49.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1994","1994","6121","Value","3023","Labour force survey","%","44.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1995","1995","6121","Value","3023","Labour force survey","%","44.1","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1997","1997","6121","Value","3023","Labour force survey","%","40.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1998","1998","6121","Value","3023","Labour force survey","%","44.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1999","1999","6121","Value","3023","Labour force survey","%","43.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2000","2000","6121","Value","3023","Labour force survey","%","44.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2001","2001","6121","Value","3023","Labour force survey","%","43.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2002","2002","6121","Value","3023","Labour force survey","%","43.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2003","2003","6121","Value","3023","Labour force survey","%","45.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2004","2004","6121","Value","3023","Labour force survey","%","42.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2005","2005","6121","Value","3023","Labour force survey","%","43.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2006","2006","6121","Value","3023","Labour force survey","%","42.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2007","2007","6121","Value","3023","Labour force survey","%","41.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2008","2008","6121","Value","3023","Labour force survey","%","40.9","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","40.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","39.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","37.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2012","2012","6121","Value","3023","Labour force survey","%","36.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","35.6","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","34.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","33.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2016","2016","6121","Value","3023","Labour force survey","%","32.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2017","2017","6121","Value","3023","Labour force survey","%","32","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","31.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","30.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2020","2020","6121","Value","3023","Labour force survey","%","31.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","31","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1976","1976","6121","Value","3023","Labour force survey","%","67.3","X","Figure from international organizations","Temporary change in source: Population census Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1977","1977","6121","Value","3023","Labour force survey","%","59.2","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1978","1978","6121","Value","3023","Labour force survey","%","57.7","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1979","1979","6121","Value","3023","Labour force survey","%","59","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1980","1980","6121","Value","3023","Labour force survey","%","54.2","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1982","1982","6121","Value","3023","Labour force survey","%","53.8","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1985","1985","6121","Value","3023","Labour force survey","%","53.6","X","Figure from international organizations","Temporary change in source: Population census Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1986","1986","6121","Value","3023","Labour force survey","%","55.7","X","Figure from international organizations","Break in series: Other or unspecified type of break, Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1987","1987","6121","Value","3023","Labour force survey","%","55.6","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1988","1988","6121","Value","3023","Labour force survey","%","56.8","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1989","1989","6121","Value","3023","Labour force survey","%","57","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1990","1990","6121","Value","3023","Labour force survey","%","56","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1991","1991","6121","Value","3023","Labour force survey","%","54.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1992","1992","6121","Value","3023","Labour force survey","%","54.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1993","1993","6121","Value","3023","Labour force survey","%","50.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1994","1994","6121","Value","3023","Labour force survey","%","47.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1995","1995","6121","Value","3023","Labour force survey","%","43.8","X","Figure from international organizations","Data reference period: August"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1997","1997","6121","Value","3023","Labour force survey","%","41.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1998","1998","6121","Value","3023","Labour force survey","%","46","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1999","1999","6121","Value","3023","Labour force survey","%","43.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2000","2000","6121","Value","3023","Labour force survey","%","46.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2001","2001","6121","Value","3023","Labour force survey","%","44.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2002","2002","6121","Value","3023","Labour force survey","%","45.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2003","2003","6121","Value","3023","Labour force survey","%","47.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2004","2004","6121","Value","3023","Labour force survey","%","44.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2005","2005","6121","Value","3023","Labour force survey","%","44.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
