,Country,Element,Item,Year,Unit,Value,Continent
1604,Qatar,Value US$,Gross Domestic Product,2015,millions,161739.9556,Asia
1605,Qatar,Value US$,Gross Domestic Product,2016,millions,151732.1819,Asia
1606,Qatar,Value US$,Gross Domestic Product,2017,millions,161099.1222,Asia
1607,Qatar,Value US$,Gross Domestic Product,2018,millions,183334.9538,Asia
1608,Qatar,Value US$,Gross Domestic Product,2019,millions,176371.2677,Asia
1609,Qatar,Value US$,Gross Domestic Product,2020,millions,144411.3633,Asia
1610,Qatar,Value US$,Gross Domestic Product,2021,millions,179570.7836,Asia
1611,Qatar,Value US$,Gross Domestic Product,2022,millions,221369.2308,Asia
1612,Romania,Value US$,Gross Domestic Product,2010,millions,170029.359,Europe
1613,Romania,Value US$,Gross Domestic Product,2011,millions,192613.5586,Europe
1614,Romania,Value US$,Gross Domestic Product,2012,millions,179132.8931,Europe
1615,Romania,Value US$,Gross Domestic Product,2013,millions,189789.2776,Europe
1616,Romania,Value US$,Gross Domestic Product,2014,millions,199713.7803,Europe
1617,Romania,Value US$,Gross Domestic Product,2015,millions,177883.8978,Europe
1618,Romania,Value US$,Gross Domestic Product,2016,millions,185287.6153,Europe
1619,Romania,Value US$,Gross Domestic Product,2017,millions,210147.1811,Europe
1620,Romania,Value US$,Gross Domestic Product,2018,millions,243316.0505,Europe
1621,Romania,Value US$,Gross Domestic Product,2019,millions,251017.7976,Europe
1622,Romania,Value US$,Gross Domestic Product,2020,millions,251362.5341,Europe
1623,Romania,Value US$,Gross Domestic Product,2021,millions,284086.4256,Europe
1624,Romania,Value US$,Gross Domestic Product,2022,millions,299632.6098,Europe
1625,Russian Federation,Value US$,Gross Domestic Product,2010,millions,1539845.082,Asia
1626,Russian Federation,Value US$,Gross Domestic Product,2011,millions,2045922.756,Asia
1627,Russian Federation,Value US$,Gross Domestic Product,2012,millions,2208295.138,Asia
1628,Russian Federation,Value US$,Gross Domestic Product,2013,millions,2292470.14,Asia
1629,Russian Federation,Value US$,Gross Domestic Product,2014,millions,2059241.614,Asia
1630,Russian Federation,Value US$,Gross Domestic Product,2015,millions,1363482.201,Asia
1631,Russian Federation,Value US$,Gross Domestic Product,2016,millions,1276786.364,Asia
1632,Russian Federation,Value US$,Gross Domestic Product,2017,millions,1574199.379,Asia
1633,Russian Federation,Value US$,Gross Domestic Product,2018,millions,1657328.79,Asia
1634,Russian Federation,Value US$,Gross Domestic Product,2019,millions,1693115.02,Asia
1635,Russian Federation,Value US$,Gross Domestic Product,2020,millions,1489361.878,Asia
1636,Russian Federation,Value US$,Gross Domestic Product,2021,millions,1778781.593,Asia
1637,Russian Federation,Value US$,Gross Domestic Product,2022,millions,2141628.204,Asia
1703,San Marino,Value US$,Gross Domestic Product,2010,millions,2139.342824,Europe
1704,San Marino,Value US$,Gross Domestic Product,2011,millions,2053.922582,Europe
1705,San Marino,Value US$,Gross Domestic Product,2012,millions,1800.605835,Europe
1706,San Marino,Value US$,Gross Domestic Product,2013,millions,1865.014772,Europe
1707,San Marino,Value US$,Gross Domestic Product,2014,millions,1844.843168,Europe
1708,San Marino,Value US$,Gross Domestic Product,2015,millions,1418.829692,Europe
1709,San Marino,Value US$,Gross Domestic Product,2016,millions,1467.345667,Europe
1710,San Marino,Value US$,Gross Domestic Product,2017,millions,1528.621195,Europe
1711,San Marino,Value US$,Gross Domestic Product,2018,millions,1655.354304,Europe
1712,San Marino,Value US$,Gross Domestic Product,2019,millions,1616.23166,Europe
1713,San Marino,Value US$,Gross Domestic Product,2020,millions,1544.713793,Europe
1714,San Marino,Value US$,Gross Domestic Product,2021,millions,1701.595072,Europe
1715,San Marino,Value US$,Gross Domestic Product,2022,millions,1615.285422,Europe
1729,Saudi Arabia,Value US$,Gross Domestic Product,2010,millions,528207.3326,Asia
1730,Saudi Arabia,Value US$,Gross Domestic Product,2011,millions,671238.8401,Asia
1731,Saudi Arabia,Value US$,Gross Domestic Product,2012,millions,735974.8433,Asia
1732,Saudi Arabia,Value US$,Gross Domestic Product,2013,millions,746647.1274,Asia
1733,Saudi Arabia,Value US$,Gross Domestic Product,2014,millions,756350.3473,Asia
1734,Saudi Arabia,Value US$,Gross Domestic Product,2015,millions,654269.7396,Asia
1735,Saudi Arabia,Value US$,Gross Domestic Product,2016,millions,644935.682,Asia
1736,Saudi Arabia,Value US$,Gross Domestic Product,2017,millions,688586.0944,Asia
1737,Saudi Arabia,Value US$,Gross Domestic Product,2018,millions,816578.6745,Asia
1738,Saudi Arabia,Value US$,Gross Domestic Product,2019,millions,803616.2648,Asia
1739,Saudi Arabia,Value US$,Gross Domestic Product,2020,millions,703367.5746,Asia
1740,Saudi Arabia,Value US$,Gross Domestic Product,2021,millions,833541.2366,Asia
1741,Saudi Arabia,Value US$,Gross Domestic Product,2022,millions,1010589.333,Asia
1755,Serbia,Value US$,Gross Domestic Product,2010,millions,41819.45117,Europe
1756,Serbia,Value US$,Gross Domestic Product,2011,millions,49258.13602,Europe
1757,Serbia,Value US$,Gross Domestic Product,2012,millions,43309.25322,Europe
1758,Serbia,Value US$,Gross Domestic Product,2013,millions,48394.26733,Europe
1759,Serbia,Value US$,Gross Domestic Product,2014,millions,47062.20183,Europe
1760,Serbia,Value US$,Gross Domestic Product,2015,millions,39655.94976,Europe
1761,Serbia,Value US$,Gross Domestic Product,2016,millions,40692.66151,Europe
1762,Serbia,Value US$,Gross Domestic Product,2017,millions,44179.07531,Europe
1763,Serbia,Value US$,Gross Domestic Product,2018,millions,50640.66328,Europe
1764,Serbia,Value US$,Gross Domestic Product,2019,millions,51514.24285,Europe
1765,Serbia,Value US$,Gross Domestic Product,2020,millions,53335.02041,Europe
1766,Serbia,Value US$,Gross Domestic Product,2021,millions,63068.10802,Europe
1767,Serbia,Value US$,Gross Domestic Product,2022,millions,62571.13905,Europe
1794,Singapore,Value US$,Gross Domestic Product,2010,millions,239807.922,Asia
1795,Singapore,Value US$,Gross Domestic Product,2011,millions,279356.5264,Asia
1796,Singapore,Value US$,Gross Domestic Product,2012,millions,295092.84,Asia
1797,Singapore,Value US$,Gross Domestic Product,2013,millions,307576.3606,Asia
1798,Singapore,Value US$,Gross Domestic Product,2014,millions,314863.5808,Asia
1799,Singapore,Value US$,Gross Domestic Product,2015,millions,307998.5453,Asia
1800,Singapore,Value US$,Gross Domestic Product,2016,millions,318821.7287,Asia
1801,Singapore,Value US$,Gross Domestic Product,2017,millions,343187.1391,Asia
1802,Singapore,Value US$,Gross Domestic Product,2018,millions,376986.5008,Asia
1803,Singapore,Value US$,Gross Domestic Product,2019,millions,375484.1997,Asia
1804,Singapore,Value US$,Gross Domestic Product,2020,millions,345285.5063,Asia
1805,Singapore,Value US$,Gross Domestic Product,2021,millions,396991.8247,Asia
1806,Singapore,Value US$,Gross Domestic Product,2022,millions,421793.7621,Asia
1807,Slovakia,Value US$,Gross Domestic Product,2010,millions,91073.97754,Europe
1808,Slovakia,Value US$,Gross Domestic Product,2011,millions,99791.92567,Europe
1809,Slovakia,Value US$,Gross Domestic Product,2012,millions,94629.14364,Europe
1810,Slovakia,Value US$,Gross Domestic Product,2013,millions,98907.1033,Europe
1811,Slovakia,Value US$,Gross Domestic Product,2014,millions,101302.1233,Europe
1812,Slovakia,Value US$,Gross Domestic Product,2015,millions,88865.13794,Europe
1813,Slovakia,Value US$,Gross Domestic Product,2016,millions,89891.63638,Europe
1814,Slovakia,Value US$,Gross Domestic Product,2017,millions,95649.96626,Europe
1815,Slovakia,Value US$,Gross Domestic Product,2018,millions,106137.924,Europe
1816,Slovakia,Value US$,Gross Domestic Product,2019,millions,105720.355,Europe
1817,Slovakia,Value US$,Gross Domestic Product,2020,millions,106696.8286,Europe
1818,Slovakia,Value US$,Gross Domestic Product,2021,millions,116527.1011,Europe
1819,Slovakia,Value US$,Gross Domestic Product,2022,millions,111849.0509,Europe
1820,Slovenia,Value US$,Gross Domestic Product,2010,millions,48161.25041,Europe
1821,Slovenia,Value US$,Gross Domestic Product,2011,millions,51516.36665,Europe
1822,Slovenia,Value US$,Gross Domestic Product,2012,millions,46580.45747,Europe
1823,Slovenia,Value US$,Gross Domestic Product,2013,millions,48401.89681,Europe
1824,Slovenia,Value US$,Gross Domestic Product,2014,millions,49930.68501,Europe
1825,Slovenia,Value US$,Gross Domestic Product,2015,millions,43090.17339,Europe
1826,Slovenia,Value US$,Gross Domestic Product,2016,millions,44736.33352,Europe
1827,Slovenia,Value US$,Gross Domestic Product,2017,millions,48589.10004,Europe
1828,Slovenia,Value US$,Gross Domestic Product,2018,millions,54177.88243,Europe
1829,Slovenia,Value US$,Gross Domestic Product,2019,millions,54331.58848,Europe
1830,Slovenia,Value US$,Gross Domestic Product,2020,millions,53706.80004,Europe
1831,Slovenia,Value US$,Gross Domestic Product,2021,millions,61748.58653,Europe
1832,Slovenia,Value US$,Gross Domestic Product,2022,millions,61876.15818,Europe
1885,Spain,Value US$,Gross Domestic Product,2010,millions,1420722.034,Europe
1886,Spain,Value US$,Gross Domestic Product,2011,millions,1478772.824,Europe
1887,Spain,Value US$,Gross Domestic Product,2012,millions,1324826.516,Europe
1888,Spain,Value US$,Gross Domestic Product,2013,millions,1355194.26,Europe
1889,Spain,Value US$,Gross Domestic Product,2014,millions,1369995.875,Europe
1890,Spain,Value US$,Gross Domestic Product,2015,millions,1195676.021,Europe
1891,Spain,Value US$,Gross Domestic Product,2016,millions,1232717.585,Europe
1892,Spain,Value US$,Gross Domestic Product,2017,millions,1313245.33,Europe
1893,Spain,Value US$,Gross Domestic Product,2018,millions,1421702.715,Europe
1894,Spain,Value US$,Gross Domestic Product,2019,millions,1394320.055,Europe
1895,Spain,Value US$,Gross Domestic Product,2020,millions,1276962.686,Europe
1896,Spain,Value US$,Gross Domestic Product,2021,millions,1427380.681,Europe
1897,Spain,Value US$,Gross Domestic Product,2022,millions,1382888.336,Europe
1898,Sri Lanka,Value US$,Gross Domestic Product,2010,millions,56725.75485,Asia
1899,Sri Lanka,Value US$,Gross Domestic Product,2011,millions,65292.7457,Asia
1900,Sri Lanka,Value US$,Gross Domestic Product,2012,millions,68434.43185,Asia
1901,Sri Lanka,Value US$,Gross Domestic Product,2013,millions,74317.78894,Asia
1902,Sri Lanka,Value US$,Gross Domestic Product,2014,millions,79356.45832,Asia
1903,Sri Lanka,Value US$,Gross Domestic Product,2015,millions,80604.07656,Asia
1904,Sri Lanka,Value US$,Gross Domestic Product,2016,millions,82401.05507,Asia
1905,Sri Lanka,Value US$,Gross Domestic Product,2017,millions,87428.11756,Asia
1906,Sri Lanka,Value US$,Gross Domestic Product,2018,millions,87963.06544,Asia
1907,Sri Lanka,Value US$,Gross Domestic Product,2019,millions,83902.56113,Asia
1908,Sri Lanka,Value US$,Gross Domestic Product,2020,millions,80969.70148,Asia
1909,Sri Lanka,Value US$,Gross Domestic Product,2021,millions,85308.75918,Asia
1910,Sri Lanka,Value US$,Gross Domestic Product,2022,millions,74895.58688,Asia
1937,Sweden,Value US$,Gross Domestic Product,2010,millions,495812.5588,Europe
1938,Sweden,Value US$,Gross Domestic Product,2011,millions,574094.113,Europe
1939,Sweden,Value US$,Gross Domestic Product,2012,millions,552483.7273,Europe
1940,Sweden,Value US$,Gross Domestic Product,2013,millions,586841.8218,Europe
1941,Sweden,Value US$,Gross Domestic Product,2014,millions,581964.0172,Europe
1942,Sweden,Value US$,Gross Domestic Product,2015,millions,505103.7813,Europe
1943,Sweden,Value US$,Gross Domestic Product,2016,millions,515654.6715,Europe
1944,Sweden,Value US$,Gross Domestic Product,2017,millions,541018.7498,Europe
1945,Sweden,Value US$,Gross Domestic Product,2018,millions,555455.3715,Europe
1946,Sweden,Value US$,Gross Domestic Product,2019,millions,533879.5292,Europe
1947,Sweden,Value US$,Gross Domestic Product,2020,millions,547054.1742,Europe
1948,Sweden,Value US$,Gross Domestic Product,2021,millions,635663.8012,Europe
1949,Sweden,Value US$,Gross Domestic Product,2022,millions,590793.1132,Europe
1950,Switzerland,Value US$,Gross Domestic Product,2010,millions,603434.4934,Europe
1951,Switzerland,Value US$,Gross Domestic Product,2011,millions,722038.2421,Europe
1952,Switzerland,Value US$,Gross Domestic Product,2012,millions,692109.694,Europe
1953,Switzerland,Value US$,Gross Domestic Product,2013,millions,712748.1242,Europe
1954,Switzerland,Value US$,Gross Domestic Product,2014,millions,734396.591,Europe
1955,Switzerland,Value US$,Gross Domestic Product,2015,millions,702149.5808,Europe
1956,Switzerland,Value US$,Gross Domestic Product,2016,millions,695600.6529,Europe
1957,Switzerland,Value US$,Gross Domestic Product,2017,millions,704478.517,Europe
1958,Switzerland,Value US$,Gross Domestic Product,2018,millions,735539.3016,Europe
1959,Switzerland,Value US$,Gross Domestic Product,2019,millions,731718.4817,Europe
1960,Switzerland,Value US$,Gross Domestic Product,2020,millions,752248.0457,Europe
1961,Switzerland,Value US$,Gross Domestic Product,2021,millions,812866.9289,Europe
1962,Switzerland,Value US$,Gross Domestic Product,2022,millions,802614.0711,Europe
1963,Tajikistan,Value US$,Gross Domestic Product,2010,millions,5642.175856,Asia
1964,Tajikistan,Value US$,Gross Domestic Product,2011,millions,6522.755783,Asia
1965,Tajikistan,Value US$,Gross Domestic Product,2012,millions,7698.884167,Asia
1966,Tajikistan,Value US$,Gross Domestic Product,2013,millions,8653.589037,Asia
1967,Tajikistan,Value US$,Gross Domestic Product,2014,millions,9477.768271,Asia
1968,Tajikistan,Value US$,Gross Domestic Product,2015,millions,8271.431932,Asia
1969,Tajikistan,Value US$,Gross Domestic Product,2016,millions,6992.416097,Asia
1970,Tajikistan,Value US$,Gross Domestic Product,2017,millions,7536.403147,Asia
1971,Tajikistan,Value US$,Gross Domestic Product,2018,millions,7765.000282,Asia
1972,Tajikistan,Value US$,Gross Domestic Product,2019,millions,8300.81389,Asia
1973,Tajikistan,Value US$,Gross Domestic Product,2020,millions,8133.963813,Asia
1974,Tajikistan,Value US$,Gross Domestic Product,2021,millions,8746.309306,Asia
1975,Tajikistan,Value US$,Gross Domestic Product,2022,millions,10116.42111,Asia
1976,Thailand,Value US$,Gross Domestic Product,2010,millions,341104.6716,Asia
1977,Thailand,Value US$,Gross Domestic Product,2011,millions,370818.7684,Asia
1978,Thailand,Value US$,Gross Domestic Product,2012,millions,397558.3939,Asia
1979,Thailand,Value US$,Gross Domestic Product,2013,millions,420333.6917,Asia
1980,Thailand,Value US$,Gross Domestic Product,2014,millions,407339.0976,Asia
1981,Thailand,Value US$,Gross Domestic Product,2015,millions,401296.1837,Asia
1982,Thailand,Value US$,Gross Domestic Product,2016,millions,413366.3458,Asia
1983,Thailand,Value US$,Gross Domestic Product,2017,millions,456356.8128,Asia
1984,Thailand,Value US$,Gross Domestic Product,2018,millions,506754.2124,Asia
1985,Thailand,Value US$,Gross Domestic Product,2019,millions,544080.9549,Asia
1986,Thailand,Value US$,Gross Domestic Product,2020,millions,500225.106,Asia
1987,Thailand,Value US$,Gross Domestic Product,2021,millions,505981.7594,Asia
1988,Thailand,Value US$,Gross Domestic Product,2022,millions,494162.0871,Asia
2041,Turkmenistan,Value US$,Gross Domestic Product,2010,millions,22583.15789,Asia
2042,Turkmenistan,Value US$,Gross Domestic Product,2011,millions,29233.33333,Asia
2043,Turkmenistan,Value US$,Gross Domestic Product,2012,millions,35164.2807,Asia
2044,Turkmenistan,Value US$,Gross Domestic Product,2013,millions,39197.54386,Asia
2045,Turkmenistan,Value US$,Gross Domestic Product,2014,millions,43524.21053,Asia
2046,Turkmenistan,Value US$,Gross Domestic Product,2015,millions,36051.60213,Asia
2047,Turkmenistan,Value US$,Gross Domestic Product,2016,millions,36169.42857,Asia
2048,Turkmenistan,Value US$,Gross Domestic Product,2017,millions,40217.58938,Asia
2049,Turkmenistan,Value US$,Gross Domestic Product,2018,millions,42230.88057,Asia
2050,Turkmenistan,Value US$,Gross Domestic Product,2019,millions,45938.93852,Asia
2051,Turkmenistan,Value US$,Gross Domestic Product,2020,millions,46134.79576,Asia
2052,Turkmenistan,Value US$,Gross Domestic Product,2021,millions,53954.39431,Asia
2053,Turkmenistan,Value US$,Gross Domestic Product,2022,millions,74439.14286,Asia
2080,Ukraine,Value US$,Gross Domestic Product,2010,millions,136012.4803,Europe
2081,Ukraine,Value US$,Gross Domestic Product,2011,millions,163160.4328,Europe
2082,Ukraine,Value US$,Gross Domestic Product,2012,millions,175780.7338,Europe
2083,Ukraine,Value US$,Gross Domestic Product,2013,millions,183310.1464,Europe
2084,Ukraine,Value US$,Gross Domestic Product,2014,millions,133503.8672,Europe
2085,Ukraine,Value US$,Gross Domestic Product,2015,millions,91030.96876,Europe
2086,Ukraine,Value US$,Gross Domestic Product,2016,millions,93355.86898,Europe
2087,Ukraine,Value US$,Gross Domestic Product,2017,millions,112090.5038,Europe
2088,Ukraine,Value US$,Gross Domestic Product,2018,millions,130891.0867,Europe
2089,Ukraine,Value US$,Gross Domestic Product,2019,millions,153883.0455,Europe
2090,Ukraine,Value US$,Gross Domestic Product,2020,millions,156617.7198,Europe
2091,Ukraine,Value US$,Gross Domestic Product,2021,millions,200085.6156,Europe
2092,Ukraine,Value US$,Gross Domestic Product,2022,millions,186813.0807,Europe
2093,United Arab Emirates,Value US$,Gross Domestic Product,2010,millions,289787.4527,Asia
2094,United Arab Emirates,Value US$,Gross Domestic Product,2011,millions,350666.0584,Asia
2095,United Arab Emirates,Value US$,Gross Domestic Product,2012,millions,374590.6577,Asia
2096,United Arab Emirates,Value US$,Gross Domestic Product,2013,millions,390107.5285,Asia
2097,United Arab Emirates,Value US$,Gross Domestic Product,2014,millions,403137.2075,Asia
2098,United Arab Emirates,Value US$,Gross Domestic Product,2015,millions,358134.9444,Asia
2099,United Arab Emirates,Value US$,Gross Domestic Product,2016,millions,357045.156,Asia
2100,United Arab Emirates,Value US$,Gross Domestic Product,2017,millions,385605.5069,Asia
2101,United Arab Emirates,Value US$,Gross Domestic Product,2018,millions,422215.0436,Asia
2102,United Arab Emirates,Value US$,Gross Domestic Product,2019,millions,417215.5595,Asia
2103,United Arab Emirates,Value US$,Gross Domestic Product,2020,millions,357218.5013,Asia
2104,United Arab Emirates,Value US$,Gross Domestic Product,2021,millions,405467.634,Asia
2105,United Arab Emirates,Value US$,Gross Domestic Product,2022,millions,503912.8659,Asia
2119,Uzbekistan,Value US$,Gross Domestic Product,2010,millions,50010.00089,Asia
2120,Uzbekistan,Value US$,Gross Domestic Product,2011,millions,60489.80891,Asia
2121,Uzbekistan,Value US$,Gross Domestic Product,2012,millions,67914.67076,Asia
2122,Uzbekistan,Value US$,Gross Domestic Product,2013,millions,73180.03791,Asia
2123,Uzbekistan,Value US$,Gross Domestic Product,2014,millions,80845.38582,Asia
2124,Uzbekistan,Value US$,Gross Domestic Product,2015,millions,86196.26474,Asia
2125,Uzbekistan,Value US$,Gross Domestic Product,2016,millions,86138.28863,Asia
2126,Uzbekistan,Value US$,Gross Domestic Product,2017,millions,62081.32274,Asia
2127,Uzbekistan,Value US$,Gross Domestic Product,2018,millions,52633.14357,Asia
2128,Uzbekistan,Value US$,Gross Domestic Product,2019,millions,59907.67403,Asia
2129,Uzbekistan,Value US$,Gross Domestic Product,2020,millions,59894.30515,Asia
2130,Uzbekistan,Value US$,Gross Domestic Product,2021,millions,69238.90317,Asia
2131,Uzbekistan,Value US$,Gross Domestic Product,2022,millions,78349.65034,Asia
2145,Yemen,Value US$,Gross Domestic Product,2010,millions,30906.75182,Asia
2146,Yemen,Value US$,Gross Domestic Product,2011,millions,31078.85868,Asia
2147,Yemen,Value US$,Gross Domestic Product,2012,millions,32074.76374,Asia
2148,Yemen,Value US$,Gross Domestic Product,2013,millions,34755.28726,Asia
2149,Yemen,Value US$,Gross Domestic Product,2014,millions,33224.13258,Asia
2150,Yemen,Value US$,Gross Domestic Product,2015,millions,24818.90717,Asia
2151,Yemen,Value US$,Gross Domestic Product,2016,millions,18728.48239,Asia
2152,Yemen,Value US$,Gross Domestic Product,2017,millions,18391.64982,Asia
2153,Yemen,Value US$,Gross Domestic Product,2018,millions,26671.5795,Asia
2154,Yemen,Value US$,Gross Domestic Product,2019,millions,12980.21307,Asia
2155,Yemen,Value US$,Gross Domestic Product,2020,millions,9416.580652,Asia
2156,Yemen,Value US$,Gross Domestic Product,2021,millions,9946.815477,Asia
2157,Yemen,Value US$,Gross Domestic Product,2022,millions,27162.46055,Asia
