ID;airport_name;city;country;IATA;ICAO;latitude;longitude;altitude;timezone;DST;tz_database_timezone;type;source;flights_planned;flights_cancelled;flights_delayed;delay_duration
2191;Sharjah International Airport;Sharjah;United Arab Emirates;SHJ;OMSJ;25.32859992980957;55.5172004699707;111;4;U;Asia/Dubai;airport;OurAirports;62;1;27;82.0
2707;Las Flores Airport;El Banco;Colombia;ELB;SKBC;9.04554;-73.9749;111;-5;U;America/Bogota;airport;OurAirports;50;0;12;51.0
3301;Simpang Airport;Simpang;Malaysia;\N;WMKF;3.1122500896453857;101.7030029296875;111;8;N;Asia/Kuala_Lumpur;airport;OurAirports;31;0;27;52.0
4147;Petersburg James A Johnson Airport;Petersburg;United States;PSG;PAPG;56.80170059;-132.9450073;111;-9;A;America/Anchorage;airport;OurAirports;31;0;6;21.0
4226;West Houston Airport;Houston;United States;IWS;KIWS;29.818199157699997;-95.67259979250001;111;-6;A;America/Chicago;airport;OurAirports;32;1;17;111.0
6326;Shark Bay Airport;Shark Bay;Australia;MJK;YSHK;-25.8938999176;113.577003479;111;8;O;Australia/Perth;airport;OurAirports;31;0;3;26.0
7;Narsarsuaq Airport;Narssarssuaq;Greenland;UAK;BGBW;61.1604995728;-45.4259986877;112;-3;E;America/Godthab;airport;OurAirports;31;0;22;50.0
63;Gaspé (Michel-Pouliot) Airport;Gaspe;Canada;YGP;CYGP;48.7752990723;-64.4785995483;112;-5;A;America/Toronto;airport;OurAirports;54;1;7;36.0
601;Kerry Airport;Kerry;Ireland;KIR;EIKY;52.18090057373047;-9.52377986907959;112;0;E;Europe/Dublin;airport;OurAirports;30;0;17;55.0
1253;Sevilla Airport;Sevilla;Spain;SVQ;LEZL;37.417999267578125;-5.8931097984313965;112;1;E;Europe/Madrid;airport;OurAirports;199;1;29;36.0
1625;Flores Airport;Flores;Portugal;FLW;LPFL;39.455299377441406;-31.131399154663086;112;-1;E;Atlantic/Azores;airport;OurAirports;76;0;12;26.0
1913;Sierra Maestra Airport;Manzanillo;Cuba;MZO;MUMZ;20.28809928894043;-77.08920288085938;112;-5;U;America/Havana;airport;OurAirports;52;0;15;45.0
2301;Rishiri Airport;Rishiri Island;Japan;RIS;RJER;45.2420005798;141.186004639;112;9;U;Asia/Tokyo;airport;OurAirports;74;0;4;38.0
2436;Comodoro Pierrestegui Airport;Concordia;Argentina;COC;SAAC;-31.2969;-57.9966;112;-3;N;America/Cordoba;airport;OurAirports;208;0;35;35.0
3634;Esler Regional Airport;Alexandria;United States;ESF;KESF;31.3948993683;-92.2957992554;112;-6;A;America/Chicago;airport;OurAirports;75;0;15;28.0
6380;Jingdezhen Airport;Jingdezhen;China;JDZ;ZSJD;29.3386001587;117.176002502;112;8;U;Asia/Shanghai;airport;OurAirports;48;0;10;35.0
7399;Barcelos Airport;Barcelos;Brazil;BAZ;SWBC;-0.981292;-62.919601;112;-4;S;America/Boa_Vista;airport;OurAirports;85;0;11;52.0
10158;Blimbingsari Airport;Banyuwangi;Indonesia;BWX;WARB;-8.31015;114.3401;112;7;N;\N;airport;OurAirports;184;1;24;54.0
11963;Palana Airport;Palana;Russia;\N;UHPL;59.08169937133789;159.88800048828125;112;\N;\N;\N;airport;OurAirports;103;0;31;42.0
13367;Kangersuatsiaq Heliport;Kangersuatsiaq;Greenland;\N;BGKS;72.38109155069999;-55.53658604619999;112;-3;N;\N;airport;OurAirports;222;1;26;38.0
2789;Jorge Chávez International Airport;Lima;Peru;LIM;SPIM;-12.0219;-77.114305;113;-5;U;America/Lima;airport;OurAirports;58;1;5;45.0
3169;Nakhon Sawan Airport;Nakhon Sawan;Thailand;\N;VTPN;15.67300033569336;100.13700103759766;113;7;U;Asia/Bangkok;airport;OurAirports;84;1;31;48.0
3376;Wuhan Tianhe International Airport;Wuhan;China;WUH;ZHHH;30.7838;114.208;113;8;U;Asia/Shanghai;airport;OurAirports;51;2;7;68.0
3416;Orlando Executive Airport;Orlando;United States;ORL;KORL;28.5455;-81.332901;113;-5;A;America/New_York;airport;OurAirports;228;0;66;43.0
3638;Beale Air Force Base;Marysville;United States;BAB;KBAB;39.136100769;-121.43699646;113;-8;A;America/Los_Angeles;airport;OurAirports;30;0;4;35.0
7082;Friday Harbor Airport;Friday Harbor;United States;FRD;KFHR;48.5219993591;-123.024002075;113;-8;A;America/Los_Angeles;airport;OurAirports;72;1;43;58.0
7692;Soldotna Airport;Soldotna;United States;SXQ;PASX;60.47570037841797;-151.03399658203125;113;-9;U;America/Anchorage;airport;OurAirports;25;0;4;31.0
581;Budel Airfield Kempen;Weert;Netherlands;\N;EHBD;51.255299;5.60139;114;1;E;Europe/Amsterdam;airport;OurAirports;113;0;35;48.0
593;Twente Airport;Enschede;Netherlands;ENS;EHTW;52.275833;6.889167;114;1;E;Europe/Amsterdam;airport;OurAirports;42;1;7;121.0
3279;Soewondo Air Force Base;Medan;Indonesia;MES;WIMK;3.559167;98.671111;114;7;N;Asia/Jakarta;airport;OurAirports;118;0;28;48.0
4130;Baghdad International Airport;Baghdad;Iraq;BGW;ORBI;33.262500762900004;44.2346000671;114;3;U;Asia/Baghdad;airport;OurAirports;30;0;3;26.0
8076;Al Maktoum International Airport;Dubai;United Arab Emirates;DWC;OMDW;24.896356;55.161389;114;4;U;Asia/Dubai;airport;OurAirports;181;0;25;39.0
1137;El Tor Airport;El-tor;Egypt;ELT;HETR;28.208999633789062;33.64550018310547;115;2;U;Africa/Cairo;airport;OurAirports;61;0;16;47.0
1452;Heraklion International Nikos Kazantzakis Airport;Heraklion;Greece;HER;LGIR;35.3396987915;25.180299758900002;115;2;E;Europe/Athens;airport;OurAirports;401;2;62;35.0
2277;Wang-an Airport;Wang An;Taiwan;WOT;RCWA;23.367372512817383;119.50277709960938;115;8;U;Asia/Taipei;airport;OurAirports;51;0;5;39.0
2796;Capitan FAP Pedro Canga Rodriguez Airport;Tumbes;Peru;TBP;SPME;-3.55253005027771;-80.38140106201172;115;-5;U;America/Lima;airport;OurAirports;183;0;33;49.0
3913;Maumere(Wai Oti) Airport;Maumere;Indonesia;MOF;WATC;-8.64064979553;122.236999512;115;8;N;Asia/Makassar;airport;OurAirports;50;0;9;63.0
5775;Victoria Regional Airport;Victoria;United States;VCT;KVCT;28.85260009765625;-96.91850280761719;115;-6;A;America/Chicago;airport;OurAirports;468;3;57;32.0
6145;Nefteyugansk Airport;Nefteyugansk;Russia;NFG;USRN;61.108299255371094;72.6500015258789;115;5;N;Asia/Yekaterinburg;airport;OurAirports;30;0;3;43.0
8348;Renmark Airport;Renmark;Australia;RMK;YREN;-34.1963996887207;140.6739959716797;115;9.5;O;Australia/Adelaide;airport;OurAirports;477;3;140;41.0
8855;Neustadt-Glewe Airport;Neustadt-Glewe;Germany;\N;EDAN;53.35972213745117;11.615278244018555;115;1;E;Europe/Berlin;airport;OurAirports;30;0;11;66.0
108;Prince Rupert Airport;Prince Pupert;Canada;YPR;CYPR;54.286098480199996;-130.445007324;116;-8;A;America/Vancouver;airport;OurAirports;411;0;101;35.0
206;Fort Mcpherson Airport;Fort Mcpherson;Canada;ZFM;CZFM;67.40750122070312;-134.86099243164062;116;-7;A;America/Edmonton;airport;OurAirports;31;0;5;34.0
2381;Daegu Airport;Taegu;South Korea;TAE;RKTN;35.896872;128.65531;116;9;U;Asia/Seoul;airport;OurAirports;120;1;16;31.0
3364;Beijing Capital International Airport;Beijing;China;PEK;ZBAA;40.080101013183594;116.58499908447266;116;8;U;Asia/Shanghai;airport;OurAirports;67;0;10;55.0
4347;St. Mary's Airport;ST MARY\'S;United Kingdom;ISC;EGHE;49.913299560546875;-6.291669845581055;116;0;E;Europe/London;airport;OurAirports;25;0;10;54.0
8696;Beverley Airport;Mine Site;Australia;\N;YBEE;-30.18670082092285;139.55799865722656;116;9.5;O;Australia/Adelaide;airport;OurAirports;81;0;3;36.0
68;Ulukhaktok Holman Airport;Holman Island;Canada;YHI;CYHI;70.76280212402344;-117.80599975585938;117;-7;A;America/Edmonton;airport;OurAirports;26;0;7;48.0
547;Norwich International Airport;Norwich;United Kingdom;NWI;EGSH;52.6758003235;1.28278005123;117;0;E;Europe/London;airport;OurAirports;69;0;10;46.0
566;RAF Dishforth;Dishforth;United Kingdom;\N;EGXD;54.1371994019;-1.42025005817;117;0;E;Europe/London;airport;OurAirports;30;0;5;28.0
3377;Pyongyang Sunan International Airport;Pyongyang;North Korea;FNJ;ZKPY;39.224098;125.669998;117;8.5;U;Asia/Pyongyang;airport;OurAirports;77;0;7;48.0
6738;Bella Coola Airport;Bella Coola;Canada;QBC;CYBD;52.387501;-126.596001;117;-8;A;America/Vancouver;airport;OurAirports;48;0;16;98.0
6932;Taganrog Yuzhny Airport;Taganrog;Russia;TGK;URRT;47.1983333;38.8491667;117;3;N;Europe/Moscow;airport;OurAirports;76;1;10;34.0
146;Montreal / Pierre Elliott Trudeau International Airport;Montreal;Canada;YUL;CYUL;45.4706001282;-73.7407989502;118;-5;A;America/Toronto;airport;OurAirports;45;1;7;74.0
451;Raahe Pattijoki Airport;Pattijoki;Finland;\N;EFRH;64.6881027222;24.6958007812;118;2;E;Europe/Helsinki;airport;OurAirports;44;0;7;44.0
945;Benguela Airport;Benguela;Angola;BUG;FNBG;-12.609000206;13.4036998749;118;1;N;Africa/Luanda;airport;OurAirports;42;0;15;53.0
1628;Horta Airport;Horta;Portugal;HOR;LPHR;38.519901275634766;-28.715900421142578;118;-1;E;Atlantic/Azores;airport;OurAirports;28;0;1;20.0
2370;Jeju International Airport;Cheju;South Korea;CJU;RKPC;33.51129913330078;126.49299621582031;118;9;U;Asia/Seoul;airport;OurAirports;18;0;5;84.0
2960;Krasnodar Pashkovsky International Airport;Krasnodar;Russia;KRR;URKK;45.034698486328;39.170501708984;118;3;N;Europe/Moscow;airport;OurAirports;45;1;4;48.0
6013;Jolo Airport;Jolo;Philippines;JOL;RPMJ;6.0536699295043945;121.01100158691406;118;8;N;Asia/Manila;airport;OurAirports;51;0;13;55.0
7377;Novo Aripuanã Airport;Novo Aripuana;Brazil;NVP;SWNA;-5.118030071258545;-60.364898681640625;118;-4;S;America/Boa_Vista;airport;OurAirports;31;0;2;33.0
11954;Belaya Gora Airport;;Russia;BGN;UESG;68.556602;146.231506;118;\N;\N;\N;airport;OurAirports;9;0;1;143.0
13545;Bunyu Airport;Bunyu;Indonesia;BYQ;WALV;3.45571994781;117.866996765;118;8;N;\N;airport;OurAirports;49;0;4;31.0
605;Waterford Airport;Waterford;Ireland;WAT;EIWF;52.187198638916016;-7.0869598388671875;119;0;E;Europe/Dublin;airport;OurAirports;31;0;1;36.0
626;Vesthimmerlands Flyveplads;Vesthimmerland;Denmark;\N;EKVH;56.846901;9.45861;119;1;E;Europe/Copenhagen;airport;OurAirports;30;0;2;49.0
2346;Misawa Air Base;Misawa;Japan;MSJ;RJSM;40.703201293899994;141.367996216;119;9;U;Asia/Tokyo;airport;OurAirports;29;0;11;40.0
3477;Annette Island Airport;Annette Island;United States;ANN;PANT;55.04240036010742;-131.57200622558594;119;-9;A;America/Anchorage;airport;OurAirports;31;0;5;50.0
5508;Aupaluk Airport;Aupaluk;Canada;YPJ;CYLA;59.29669952392578;-69.59970092773438;119;-5;A;America/Toronto;airport;OurAirports;48;0;27;59.0
5792;Salerno Costa d'Amalfi Airport;Salerno;Italy;QSR;LIRI;40.620399;14.9113;119;1;E;Europe/Rome;airport;OurAirports;53;0;11;82.0
6415;Waikoloa Heliport;Waikoloa Village;United States;WKL;HI07;19.9205;-155.8607;119;-10;N;Pacific/Honolulu;airport;OurAirports;31;0;5;34.0
7806;Waterville / Kings County Municipal Airport;Waterville;Canada;\N;CCW3;45.0518989563;-64.6517028809;119;-4;A;America/Halifax;airport;OurAirports;27;0;7;23.0
522;Durham Tees Valley Airport;Teesside;United Kingdom;MME;EGNV;54.50920104980469;-1.4294099807739258;120;0;E;Europe/London;airport;OurAirports;50;0;27;45.0
2809;Capitán FAP Guillermo Concha Iberico International Airport;Piura;Peru;PIU;SPUR;-5.20574998856;-80.61640167239999;120;-5;U;America/Lima;airport;OurAirports;52;0;4;24.0
3233;Pyay Airport;Pyay;Burma;PRU;VYPY;18.824499130249023;95.26599884033203;120;6.5;U;Asia/Rangoon;airport;OurAirports;30;0;16;41.0
3750;Northeast Philadelphia Airport;Philadelphia;United States;PNE;KPNE;40.081902;-75.010597;120;-5;A;America/New_York;airport;OurAirports;208;0;30;30.0
6489;Bienenfarm Airport;Nauen;Germany;\N;EDOI;52.661667;12.745833;120;1;E;Europe/Berlin;airport;OurAirports;21;0;3;38.0
12987;Humberto Ghizzo Bortoluzzi Regional Airport;Jaguaruna;Brazil;JJG;SBJA;-28.6753;-49.0596;120;-3;S;\N;airport;OurAirports;204;0;18;47.0
13098;Air Orlando Heliport;Orlando;United States;\N;2FD7;28.43560028076172;-81.47309875488281;120;-5;A;\N;airport;OurAirports;30;0;0;
515;Humberside Airport;Humberside;United Kingdom;HUY;EGNJ;53.57440185546875;-0.350832998752594;121;0;E;Europe/London;airport;OurAirports;47;0;5;37.0
2273;Chihhang Air Base;Taitung;Taiwan;\N;RCQS;22.793100357055664;121.18199920654297;121;8;U;Asia/Taipei;airport;OurAirports;47;0;19;58.0
3564;Pensacola Regional Airport;Pensacola;United States;PNS;KPNS;30.473400115967;-87.186599731445;121;-6;A;America/Chicago;airport;OurAirports;214;1;29;32.0
3865;Valdez Pioneer Field;Valdez;United States;VDZ;PAVD;61.13389969;-146.2480011;121;-9;A;America/Anchorage;airport;OurAirports;31;0;2;52.0
3922;Tanjung Santan Airport;Tanjung Santan;Indonesia;TSX;WALT;-0.0929730013013;117.45300293;121;8;N;Asia/Makassar;airport;OurAirports;83;0;24;47.0
5485;Lourdes de Blanc Sablon Airport;Lourdes-De-Blanc-Sablon;Canada;YBX;CYBX;51.443599700899995;-57.185298919699996;121;-4;A;America/Blanc-Sablon;airport;OurAirports;7;1;6;74.0
5690;El Arish International Airport;El Arish;Egypt;AAC;HEAR;31.073299408;33.8358001709;121;2;U;Africa/Cairo;airport;OurAirports;216;1;42;40.0
5950;Sehwan Sharif Airport;Sehwan Sharif;Pakistan;SYW;OPSN;26.473100662231445;67.71720123291016;121;5;N;Asia/Karachi;airport;OurAirports;39;0;6;29.0
6022;Virac Airport;Virac;Philippines;VRC;RPUV;13.576399803161621;124.20600128173828;121;8;N;Asia/Manila;airport;OurAirports;76;3;31;65.0
6268;Geraldton Airport;Geraldton;Australia;GET;YGEL;-28.796101;114.707001;121;8;O;Australia/Perth;airport;OurAirports;70;0;4;41.0
8501;Eberswalde-Finow Airport;Eberswalde;Germany;\N;EDAV;52.82722091674805;13.693611145019531;121;1;E;Europe/Berlin;airport;OurAirports;486;5;52;33.0
9184;Lincoln Regional Karl Harder Field;Lincoln;United States;\N;KLHM;38.90919876098633;-121.35099792480469;121;-8;A;America/Los_Angeles;airport;OurAirports;72;0;4;31.0
11713;Rizhao Shanzihe Airport;Rizhao;China;RIZ;ZSRZ;35.405033;119.324403;121;8;N;\N;airport;OurAirports;186;1;18;51.0
11740;Vrsar Crljenka Airport;Vsar;Croatia;\N;LDPV;45.141700744628906;13.630599975585938;121;1;E;\N;airport;OurAirports;26;0;3;29.0
11916;Al Taji Army Air Field;Taji;Iraq;\N;ORTI;33.52389907836914;44.25669860839844;121;\N;\N;\N;airport;OurAirports;399;7;67;36.0
13346;Monte Cristi Airport;Montecristi;Dominican Republic;\N;MDMC;19.865299224900003;-71.6453018188;121;-4;N;\N;airport;OurAirports;75;0;14;32.0
13631;Sasereme Airport;Sasereme;Papua New Guinea;TDS;AYSS;-7.6217;142.868;121;10;N;\N;airport;OurAirports;398;4;60;44.0
351;Berlin-Tegel Airport;Berlin;Germany;TXL;EDDT;52.5597;13.2877;122;1;E;Europe/Berlin;airport;OurAirports;62;0;6;44.0
1897;Toussaint Louverture International Airport;Port-au-prince;Haiti;PAP;MTPP;18.579999923706055;-72.2925033569336;122;-5;U;America/Port-au-Prince;airport;OurAirports;178;4;33;62.0
3267;Sibu Airport;Sibu;Malaysia;SBW;WBGS;2.2616000175476074;111.98500061035156;122;8;N;Asia/Kuala_Lumpur;airport;OurAirports;54;0;14;35.0
6728;Tasiujaq Airport;Tasiujaq;Canada;YTQ;CYTQ;58.66780090332031;-69.95580291748047;122;-5;A;America/Toronto;airport;OurAirports;370;2;45;45.0
1538;Bologna Guglielmo Marconi Airport;Bologna;Italy;BLQ;LIPE;44.5354;11.2887;123;1;E;Europe/Rome;airport;OurAirports;59;0;11;36.0
2009;Christchurch International Airport;Christchurch;New Zealand;CHC;NZCH;-43.48939895629883;172.53199768066406;123;12;Z;Pacific/Auckland;airport;OurAirports;184;0;21;38.0
3159;Khok Kathiam Airport;Lop Buri;Thailand;\N;VTBL;14.8746004105;100.663002014;123;7;U;Asia/Bangkok;airport;OurAirports;48;0;14;35.0
3281;Nanga Pinoh Airport;Nangapinoh;Indonesia;NPO;WIOG;-0.34886899590492;111.74800109863;123;7;N;Asia/Jakarta;airport;OurAirports;332;8;27;39.0
6296;Maningrida Airport;Maningrida;Australia;MNG;YMGD;-12.0560998917;134.23399353;123;9.5;O;Australia/Darwin;airport;OurAirports;48;1;16;44.0
6775;Bonaventure Airport;Bonaventure;Canada;YVB;CYVB;48.07109832763672;-65.46029663085938;123;-5;A;America/Toronto;airport;OurAirports;167;1;11;61.0
564;RAF Northolt;Northolt;United Kingdom;NHT;EGWU;51.553001403799996;-0.418166995049;124;0;E;Europe/London;airport;OurAirports;53;1;4;24.0
1361;Avignon-Caumont Airport;Avignon;France;AVN;LFMV;43.90729904174805;4.901830196380615;124;1;E;Europe/Paris;airport;OurAirports;163;1;41;42.0
1415;Rennes-Saint-Jacques Airport;Rennes;France;RNS;LFRN;48.069499969499994;-1.73478996754;124;1;E;Europe/Paris;airport;OurAirports;49;8;6;55.0
2303;Yakushima Airport;Yakushima;Japan;KUM;RJFC;30.3855991364;130.658996582;124;9;U;Asia/Tokyo;airport;OurAirports;75;2;21;43.0
7255;Havre St Pierre Airport;Havre-Saint-Pierre;Canada;YGV;CYGV;50.281898498535156;-63.61140060424805;124;-5;A;America/Toronto;airport;OurAirports;8;0;0;
370;Mönchengladbach Airport;Moenchengladbach;Germany;MGL;EDLN;51.230278;6.504444;125;1;E;Europe/Berlin;airport;OurAirports;28;0;6;43.0
931;Besalampy Airport;Besalampy;Madagascar;BPY;FMNQ;-16.744530296500002;44.4824838638;125;3;U;Indian/Antananarivo;airport;OurAirports;58;0;11;43.0
2916;Uralsk Airport;Uralsk;Kazakhstan;URA;UARR;51.15079879760742;51.54309844970703;125;5;U;Asia/Oral;airport;OurAirports;29;0;7;41.0
3073;Saidpur Airport;Saidpur;Bangladesh;SPD;VGSD;25.759199142456055;88.90889739990234;125;6;U;Asia/Dhaka;airport;OurAirports;28;0;3;46.0
3428;St George Airport;Point Barrow;United States;STG;PAPB;56.578300476100004;-169.662002563;125;-9;A;America/Anchorage;airport;OurAirports;30;0;7;29.0
3484;Los Angeles International Airport;Los Angeles;United States;LAX;KLAX;33.94250107;-118.4079971;125;-8;A;America/Los_Angeles;airport;OurAirports;25;0;2;111.0
5853;Alberto Delgado Airport;Trinidad;Cuba;TND;MUTD;21.788299560546875;-79.99720001220703;125;-5;U;America/Havana;airport;OurAirports;31;0;13;69.0
6357;Zhanjiang Airport;Zhanjiang;China;ZHA;ZGZJ;21.214399;110.358002;125;8;U;Asia/Shanghai;airport;OurAirports;23;0;5;51.0
7621;Bartow Municipal Airport;Bartow;United States;BOW;KBOW;27.943399429299998;-81.78340148930002;125;-5;U;America/New_York;airport;OurAirports;27;0;14;39.0
8107;St. Michaelisdonn Airport;Sankt Michaelisdonn;Germany;\N;EDXM;53.978057861328125;9.144721984863281;125;1;E;Europe/Berlin;airport;OurAirports;10;0;3;39.0
8813;Duxford Aerodrome;Duxford;United Kingdom;QFO;EGSU;52.090801;0.131944;125;0;E;Europe/London;airport;OurAirports;23;0;4;61.0
531;Wick Airport;Wick;United Kingdom;WIC;EGPC;58.458900451660156;-3.09306001663208;126;0;E;Europe/London;airport;OurAirports;24;0;1;19.0
1190;Tirana International Airport Mother Teresa;Tirana;Albania;TIA;LATI;41.4146995544;19.7206001282;126;1;E;Europe/Tirane;airport;OurAirports;26;0;3;56.0
1963;Fua'amotu International Airport;Tongatapu;Tonga;TBU;NFTF;-21.241199493408203;-175.14999389648438;126;13;U;Pacific/Tongatapu;airport;OurAirports;28;0;2;73.0
3599;Bethel Airport;Bethel;United States;BET;PABE;60.77980042;-161.8379974;126;-9;A;America/Anchorage;airport;OurAirports;48;0;6;135.0
3903;Hang Nadim International Airport;Batam;Indonesia;BTH;WIDD;1.12102997303;104.119003296;126;7;N;Asia/Jakarta;airport;OurAirports;9;0;4;40.0
5504;Ivujivik Airport;Ivujivik;Canada;YIK;CYIK;62.417301177978516;-77.92530059814453;126;-5;A;America/Toronto;airport;OurAirports;49;0;14;53.0
7767;Indianola Municipal Airport;New York;United States;\N;KIDL;33.485699;-90.678902;126;-6;A;America/Chicago;airport;OurAirports;9;0;7;44.0
8517;Lumberton Regional Airport;Lumberton;United States;LBT;KLBT;34.6099014282;-79.05940246579999;126;-5;A;America/New_York;airport;OurAirports;4;0;0;
9866;Beringin Airport;Muara Teweh;Indonesia;\N;WAOM;-0.940325021744;114.893875122;126;7;N;Asia/Jakarta;airport;OurAirports;6;0;2;28.0
1479;Santorini Airport;Thira;Greece;JTR;LGSR;36.399200439453125;25.479299545288086;127;2;E;Europe/Athens;airport;OurAirports;9;0;4;46.0
2900;Clayton J Lloyd International Airport;The Valley;Anguilla;AXA;TQPF;18.2048;-63.055099;127;-4;U;America/Anguilla;airport;OurAirports;47;0;4;113.0
4328;Vadsø Airport;Vadsø;Norway;VDS;ENVD;70.065299987793;29.844699859619;127;1;E;Europe/Oslo;airport;OurAirports;8;0;6;60.0
9943;Emporia Greensville Regional Airport;Emporia;United States;\N;KEMV;36.6869010925293;-77.48280334472656;127;-5;A;\N;airport;OurAirports;39;0;1;112.0
768;Diepholz Air Base;Diepholz;Germany;\N;ETND;52.585556;8.342222;128;1;E;Europe/Berlin;airport;OurAirports;9;0;5;19.0
1548;Vicenza Airport;Vicenza;Italy;VIC;LIPT;45.573399;11.5295;128;1;E;Europe/Rome;airport;OurAirports;37;0;3;55.0
2320;Gifu Airport;Gifu;Japan;QGU;RJNG;35.394100189208984;136.8699951171875;128;9;U;Asia/Tokyo;airport;OurAirports;31;1;12;40.0
2482;Goya Airport;Goya;Argentina;OYA;SATG;-29.1058;-59.2189;128;-3;N;America/Cordoba;airport;OurAirports;60;0;33;54.0
5919;Tiga Airport;Tiga;New Caledonia;TGJ;NWWA;-21.096099853515625;167.8040008544922;128;11;U;Pacific/Noumea;airport;OurAirports;30;0;0;
6352;Changde Airport;Changde;China;CGD;ZGCD;28.9188995361;111.63999939;128;8;U;Asia/Shanghai;airport;OurAirports;60;0;8;47.0
6992;Charles M. Schulz Sonoma County Airport;Santa Rosa;United States;STS;KSTS;38.50899887;-122.8130035;128;-8;A;America/Los_Angeles;airport;OurAirports;31;0;5;199.0
8340;Turukhansk Airport;Turukhansk;Russia;THX;UOTT;65.797203064;87.9353027344;128;7;N;Asia/Krasnoyarsk;airport;OurAirports;62;0;11;74.0
11755;Hope Airport;Hope;Canada;YHE;CYHE;49.3683013916;-121.498001099;128;\N;\N;\N;airport;OurAirports;28;0;1;26.0
154;Kuujjuaq Airport;Quujjuaq;Canada;YVP;CYVP;58.096099853515625;-68.4269027709961;129;-5;A;America/Toronto;airport;OurAirports;62;0;8;71.0
755;Celle Airport;Celle;Germany;ZCN;ETHC;52.59120178222656;10.022100448608398;129;1;E;Europe/Berlin;airport;OurAirports;31;0;4;25.0
756;Rheine Bentlage Air Base;Rheine-brentlange;Germany;\N;ETHE;52.291199;7.387;129;1;E;Europe/Berlin;airport;OurAirports;62;0;12;62.0
1185;Tanga Airport;Tanga;Tanzania;TGT;HTTG;-5.092360019683838;39.07120132446289;129;3;U;Africa/Dar_es_Salaam;airport;OurAirports;30;0;1;17.0
2898;F. D. Roosevelt Airport;Oranjestad;Netherlands Antilles;EUX;TNCE;17.49650001525879;-62.979400634765625;129;-4;U;America/Curacao;airport;OurAirports;60;0;4;33.0
3001;Vadodara Airport;Baroda;India;BDQ;VABO;22.336201;73.226303;129;5.5;N;Asia/Calcutta;airport;OurAirports;31;0;23;53.0
3062;Purnea Airport;Purnea;India;\N;VEPU;25.759599685668945;87.41000366210938;129;5.5;N;Asia/Calcutta;airport;OurAirports;88;0;17;34.0
5665;Osvaldo Vieira International Airport;Bissau;Guinea-Bissau;OXB;GGOV;11.894800186157227;-15.65369987487793;129;0;N;Africa/Bissau;airport;OurAirports;31;0;1;80.0
1765;Bananera Airport;Bananera;Guatemala;\N;MGBN;15.47350025177002;-88.83719635009766;130;-6;U;America/Guatemala;airport;OurAirports;82;0;19;40.0
2356;Oshima Airport;Oshima;Japan;OIM;RJTO;34.782001495399996;139.36000061;130;9;U;Asia/Tokyo;airport;OurAirports;58;0;13;31.0
2686;Reales Tamarindos Airport;Portoviejo;Ecuador;PVO;SEPV;-1.0416500568389893;-80.47219848632812;130;-5;U;America/Guayaquil;airport;OurAirports;55;0;11;28.0
3302;Sultan Azlan Shah Airport;Ipoh;Malaysia;IPH;WMKI;4.567969799041748;101.09200286865234;130;8;N;Asia/Kuala_Lumpur;airport;OurAirports;53;1;12;40.0
5945;Hyderabad Airport;Hyderabad;Pakistan;HDD;OPKD;25.3181;68.366096;130;5;N;Asia/Karachi;airport;OurAirports;59;0;12;34.0
6833;Al Udeid Air Base;Doha;Qatar;XJD;OTBH;25.1173000336;51.3149986267;130;3;N;Asia/Qatar;airport;OurAirports;47;0;15;37.0
331;Kyritz Airport;Kyritz;Germany;\N;EDBK;52.918888092041016;12.425277709960938;131;1;E;Europe/Berlin;airport;OurAirports;36;0;9;100.0
408;Flensburg-Schäferhaus Airport;Flensburg;Germany;FLF;EDXF;54.77333450317383;9.378889083862305;131;1;E;Europe/Berlin;airport;OurAirports;30;0;4;38.0
415;Lennart Meri Tallinn Airport;Tallinn-ulemiste International;Estonia;TLL;EETN;59.41329956049999;24.832799911499997;131;2;E;Europe/Tallinn;airport;OurAirports;42;0;3;67.0
1882;Los Chiles Airport;Los Chiles;Costa Rica;LSL;MRLC;11.035300254821777;-84.70610046386719;131;-6;U;America/Costa_Rica;airport;OurAirports;63;0;10;28.0
1911;La Coloma Airport;La Coloma;Cuba;LCL;MULM;22.33609962463379;-83.64189910888672;131;-5;U;America/Havana;airport;OurAirports;4;0;1;19.0
1916;Pinar Del Rio Airport;Pinar Del Rio Norte;Cuba;QPD;MUPR;22.42140007019043;-83.67839813232422;131;-5;U;America/Havana;airport;OurAirports;58;1;17;32.0
2932;Yelizovo Airport;Petropavlovsk;Russia;PKC;UHPP;53.16790008544922;158.45399475097656;131;12;N;Asia/Anadyr;airport;OurAirports;40;0;4;26.0
3655;Mc Guire Air Force Base;Wrightstown;United States;WRI;KWRI;40.0155983;-74.59169769;131;-5;A;America/New_York;airport;OurAirports;51;4;6;25.0
3725;Cape Cod Coast Guard Air Station;Falmouth;United States;FMH;KFMH;41.6584014893;-70.5214004517;131;-5;A;America/New_York;airport;OurAirports;60;0;17;54.0
4195;Paros National Airport;Paros;Greece;PAS;LGPA;37.020495;25.113195;131;2;E;Europe/Athens;airport;OurAirports;52;0;3;25.0
4290;Fagali'i Airport;Apia;Samoa;FGI;NSFI;-13.848699569699999;-171.740005493;131;13;U;Pacific/Apia;airport;OurAirports;59;0;23;48.0
6130;Mid Delta Regional Airport;Greenville;United States;GLH;KGLH;33.4828987121582;-90.98560333251953;131;-6;A;America/Chicago;airport;OurAirports;55;0;18;51.0
